Time,TH,ErrTH,H,Prob[Insulin--mTORC1_S6K1--Senescence],ErrProb[Insulin--mTORC1_S6K1--Senescence],Prob[Senescence--AKT],ErrProb[Senescence--AKT],Prob[<nil>],ErrProb[<nil>],Prob[p21--mTORC1_S6K1],ErrProb[p21--mTORC1_S6K1],Prob[Insulin--p21],ErrProb[Insulin--p21],Prob[Insulin--p21--AKT],ErrProb[Insulin--p21--AKT],Prob[mTORC1_S6K1--Senescence--AKT],ErrProb[mTORC1_S6K1--Senescence--AKT],Prob[p21--mTORC1_S6K1--Senescence],ErrProb[p21--mTORC1_S6K1--Senescence],Prob[Insulin--p21--mTORC1_S6K1--AKT],ErrProb[Insulin--p21--mTORC1_S6K1--AKT],Prob[Insulin--p21--mTORC1_S6K1--Senescence],ErrProb[Insulin--p21--mTORC1_S6K1--Senescence],Prob[mTORC1_S6K1--Senescence],ErrProb[mTORC1_S6K1--Senescence],Prob[Insulin--p21--mTORC1_S6K1--Senescence--AKT],ErrProb[Insulin--p21--mTORC1_S6K1--Senescence--AKT],Prob[Insulin--Senescence],ErrProb[Insulin--Senescence],Prob[Insulin--mTORC1_S6K1],ErrProb[Insulin--mTORC1_S6K1],Prob[Insulin--p21--Senescence--AKT],ErrProb[Insulin--p21--Senescence--AKT],Prob[p21--Senescence--AKT],ErrProb[p21--Senescence--AKT],Prob[Senescence],ErrProb[Senescence],Prob[Insulin--mTORC1_S6K1--AKT],ErrProb[Insulin--mTORC1_S6K1--AKT],Prob[Insulin--Senescence--AKT],ErrProb[Insulin--Senescence--AKT],Prob[p21--mTORC1_S6K1--AKT],ErrProb[p21--mTORC1_S6K1--AKT],Prob[Insulin--AKT],ErrProb[Insulin--AKT],Prob[Insulin],ErrProb[Insulin],Prob[p21--mTORC1_S6K1--Senescence--AKT],ErrProb[p21--mTORC1_S6K1--Senescence--AKT],Prob[p21--AKT],ErrProb[p21--AKT],Prob[p21--Senescence],ErrProb[p21--Senescence],Prob[mTORC1_S6K1--AKT],ErrProb[mTORC1_S6K1--AKT],Prob[AKT],ErrProb[AKT],Prob[Insulin--p21--mTORC1_S6K1],ErrProb[Insulin--p21--mTORC1_S6K1],Prob[mTORC1_S6K1],ErrProb[mTORC1_S6K1],Prob[Insulin--mTORC1_S6K1--Senescence--AKT],ErrProb[Insulin--mTORC1_S6K1--Senescence--AKT],Prob[p21],ErrProb[p21],Prob[Insulin--p21--Senescence],ErrProb[Insulin--p21--Senescence],mTORC1_S6K1,p21,<nil>,Senescence,Insulin,AKT
155.3,0.0468,0.0029,1.9502,0.00505,0.000995,0.0,0.0,0.0,0.0,0.0,0.0,0.26867800000000003,0.006247,0.001511,0.00054,0.0,0.0,0.0,0.0,0.000309,0.000157,0.541176,0.007031,0.0,0.0,0.002216,0.000643,0.0004,0.000283,0.048649,0.003012,0.0,0.0,0.0,0.0,0.0,0.0,0.030846,0.002435,0.0,0.0,0.0,0.0,0.003146,0.000785,0.036217,0.002612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030608,0.002378,0.0,0.0,0.000644,0.00034700000000000003,0.0,0.0,0.030551,0.002396,0.6594979999999999,0.875049,0.0,0.580037,1.0000010000000001,0.038672
155.4,0.0497,0.003,1.9595,0.004896,0.0009689999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.268119,0.006234,0.001529,0.000538,0.0,0.0,0.0,0.0,0.000206,0.0002,0.539485,0.007033,0.0,0.0,0.0018280000000000002,0.000592,0.000468,0.000291,0.047738,0.002996,0.0,0.0,0.0,0.0,0.0,0.0,0.03088,0.002438,0.0,0.0,0.0,0.0,0.003062,0.000772,0.03583,0.002598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03387,0.002513,0.0,0.0,0.001135,0.00046699999999999997,0.0,0.0,0.030956,0.002395,0.660038,0.875993,0.0,0.578768,1.000002,0.03864000000000001
155.5,0.0495,0.003,1.9637,0.004678,0.0009369999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.269793,0.006242,0.0018449999999999999,0.0005639999999999999,0.0,0.0,0.0,0.0,0.000759,0.000328,0.538759,0.0070290000000000005,0.0,0.0,0.0015539999999999998,0.000549,0.0006,0.000346,0.047072,0.00297,0.0,0.0,0.0,0.0,0.0,0.0,0.030624000000000002,0.002431,0.0,0.0,0.0,0.0,0.0033710000000000003,0.0008039999999999999,0.034658999999999995,0.002549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034361,0.002493,0.0,0.0,0.001376,0.000491,0.0,0.0,0.030549,0.002384,0.6591829999999999,0.8776199999999998,0.0,0.5775159999999999,1.0,0.039529
155.6,0.0467,0.003,1.9591,0.004220000000000001,0.000901,0.0,0.0,0.0,0.0,0.0,0.0,0.271162,0.006249,0.0017850000000000001,0.00058,0.0,0.0,0.0,0.0,0.000849,0.000391,0.53919,0.007034,0.0,0.0,0.001492,0.000526,0.000469,0.000291,0.045514,0.0029170000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.030989999999999997,0.002443,0.0,0.0,0.0,0.0,0.0037600000000000003,0.00085,0.035489,0.002569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033063999999999996,0.00246,0.0,0.0,0.0017,0.0005639999999999999,0.0,0.0,0.030317,0.002374,0.6570189999999999,0.877859,0.0,0.5773879999999999,1.000001,0.040576
155.7,0.0466,0.003,1.9523,0.0038929999999999998,0.0008640000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.271524,0.006259000000000001,0.00183,0.0006,0.0,0.0,0.0,0.0,0.00048600000000000005,0.000293,0.539684,0.007036,0.0,0.0,0.001978,0.000625,0.00025,0.000206,0.044529,0.002885,2.9999999999999997e-05,2.9999999999999997e-05,0.0,0.0,0.0,0.0,0.03149,0.002467,0.0,0.0,0.0,0.0,0.003604,0.0008470000000000001,0.035969,0.0026030000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034043000000000004,0.002494,0.0,0.0,0.001349,0.000512,0.0,0.0,0.029339999999999998,0.0023469999999999997,0.657452,0.8789150000000001,0.0,0.576524,0.9999990000000001,0.040767000000000005
155.8,0.0482,0.003,1.9619,0.0036340000000000005,0.000826,0.0,0.0,0.0,0.0,0.0,0.0,0.27065,0.006253,0.002168,0.000641,0.0,0.0,0.0,0.0,0.0006,0.000346,0.5388109999999999,0.007034,0.0,0.0,0.0016940000000000002,0.000566,0.0004,0.000283,0.044001,0.002861,0.000295,0.000221,0.0,0.0,0.0,0.0,0.031312,0.0024530000000000003,0.0,0.0,0.0,0.0,0.00358,0.0008380000000000001,0.035493000000000004,0.002587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0364,0.002591,0.0,0.0,0.0014119999999999998,0.000524,0.0,0.0,0.02955,0.00234,0.657864,0.880168,0.0,0.5757959999999999,0.9999999999999999,0.04106099999999999
155.9,0.0475,0.003,1.9587,0.003382,0.000797,0.0,0.0,0.0,0.0,0.0,0.0,0.271644,0.006257,0.002102,0.000634,0.0,0.0,0.0,0.0,0.000734,0.000367,0.539054,0.007034,0.0,0.0,0.001501,0.000531,0.0004,0.000283,0.043679,0.0028420000000000003,0.0004,0.000283,0.0,0.0,0.0,0.0,0.030916000000000003,0.00244,0.00016999999999999999,0.00016999999999999999,0.0,0.0,0.003704,0.000848,0.034628,0.002548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037925,0.002616,0.0,0.0,0.001327,0.000495,0.0,0.0,0.028435000000000002,0.002313,0.658518,0.8817950000000001,0.0,0.574669,1.0000010000000001,0.040854
156.0,0.0482,0.003,1.9615,0.0034490000000000002,0.000805,0.0,0.0,0.0,0.0,0.0,0.0,0.270702,0.006259000000000001,0.0017460000000000002,0.000584,0.0,0.0,0.0,0.0,0.001084,0.00044,0.5400020000000001,0.007033,0.0,0.0,0.0015539999999999998,0.00054,0.000698,0.00035499999999999996,0.042439,0.0028079999999999997,0.0004,0.000283,0.0,0.0,0.0,0.0,0.030261,0.002419,0.0002,0.0002,0.0,0.0,0.003896,0.000865,0.034531,0.0025440000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039996,0.002695,0.0,0.0,0.001468,0.000533,0.0,0.0,0.027574,0.002283,0.6602530000000001,0.8830580000000001,0.0,0.5753450000000001,1.0,0.040609
156.1,0.0471,0.0029,1.9638,0.003557,0.000819,0.0,0.0,0.0,0.0,0.0,0.0,0.268784,0.0062369999999999995,0.0012779999999999998,0.000489,0.0,0.0,0.0,0.0,0.001259,0.000478,0.540833,0.0070290000000000005,0.0,0.0,0.001775,0.000592,0.000807,0.000376,0.041432,0.002785,0.00032,0.000233,0.0,0.0,0.0,0.0,0.030310000000000004,0.0024100000000000002,0.00028,0.000215,0.0,0.0,0.00366,0.000825,0.035086,0.002558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041238,0.002734,0.0,0.0,0.001425,0.000529,0.0,0.0,0.027955,0.002298,0.661829,0.8834420000000001,0.0,0.576952,0.999999,0.04030700000000001
156.2,0.0458,0.003,1.9563,0.0035619999999999996,0.0008380000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.269148,0.0062450000000000006,0.001231,0.000468,0.0,0.0,0.0,0.0,0.001381,0.0005,0.542602,0.007031,0.0,0.0,0.0016,0.0005650000000000001,0.000646,0.000349,0.040873,0.002781,0.000193,0.000193,0.0,0.0,0.0,0.0,0.03027,0.002415,0.000407,0.000283,0.0,0.0,0.003908,0.000877,0.035717,0.0026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03927,0.0026920000000000004,0.0,0.0,0.0016,0.0005650000000000001,0.0,0.0,0.027591,0.00227,0.661158,0.883016,0.0,0.5782010000000001,0.9999990000000001,0.04059
156.3,0.0489,0.003,1.95,0.0035240000000000002,0.000831,0.0,0.0,0.0,0.0,0.0,0.0,0.270279,0.006254,0.001584,0.000537,0.0,0.0,0.0,0.0,0.001256,0.00044100000000000004,0.543529,0.007033,0.0,0.0,0.002071,0.000617,0.00056,0.000325,0.041477,0.0027949999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.029887999999999998,0.002402,0.0006,0.000346,0.0,0.0,0.0038799999999999998,0.000869,0.034679,0.0025570000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038001,0.002636,0.0,0.0,0.001392,0.000509,0.0,0.0,0.027282,0.002277,0.661138,0.884002,0.0,0.5789580000000001,1.000002,0.04067099999999999
156.4,0.0489,0.003,1.9447,0.004155,0.000878,0.0,0.0,0.0,0.0,0.0,0.0,0.269957,0.006242,0.001362,0.000504,0.0,0.0,0.0,0.0,0.000771,0.000363,0.5443060000000001,0.0070209999999999995,0.0,0.0,0.0024879999999999998,0.000686,0.00028399999999999996,0.000217,0.040035,0.002746,0.0,0.0,0.0,0.0,0.0,0.0,0.030063,0.0024010000000000004,0.0006,0.000346,0.0,0.0,0.003558,0.0008150000000000001,0.035523,0.002585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0391,0.002663,0.0,0.0,0.0013050000000000002,0.0005009999999999999,0.0,0.0,0.026493,0.002216,0.6622230000000001,0.8844770000000001,0.0,0.579631,1.0,0.040146999999999995
156.5,0.0489,0.003,1.9551,0.005136,0.000975,0.0,0.0,0.0,0.0,0.0,0.0,0.269635,0.006241,0.0009460000000000001,0.00041500000000000006,0.0,0.0,0.0,0.0,0.001094,0.000442,0.542705,0.007023000000000001,0.0,0.0,0.002305,0.000657,0.0002,0.0002,0.039865,0.002732,0.000148,0.00011399999999999999,0.0,0.0,0.0,0.0,0.029419,0.002389,0.0006,0.000346,0.0,0.0,0.0033350000000000003,0.000805,0.036256000000000004,0.002589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038779,0.0026579999999999998,0.0,0.0,0.001472,0.000513,0.0,0.0,0.028105,0.002284,0.6607750000000001,0.8837170000000001,0.0,0.5806709999999999,1.0,0.039319
156.6,0.0488,0.003,1.9623,0.004963,0.000985,0.0,0.0,0.0,0.0,0.0,0.0,0.26974899999999996,0.00625,0.000944,0.00041600000000000003,0.0,0.0,0.0,0.0,0.001565,0.000541,0.541656,0.007026,0.0,0.0,0.002318,0.000651,0.000321,0.000207,0.04111,0.002773,0.0004,0.000283,0.0,0.0,0.0,0.0,0.028994,0.002367,0.0006,0.000346,0.0,0.0,0.0032,0.000799,0.036741,0.0026260000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037698,0.0026309999999999997,0.0,0.0,0.0014,0.000529,0.0,0.0,0.028341,0.002288,0.6597040000000001,0.8826710000000001,0.0,0.579999,1.0,0.039421
156.7,0.0488,0.003,1.9649,0.004947999999999999,0.0009720000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.27002600000000004,0.00624,0.001144,0.000458,0.0,0.0,0.0,0.0,0.001627,0.000553,0.5413439999999999,0.007024,0.0,0.0,0.002434,0.000683,0.000487,0.000296,0.04085,0.002773,0.00032900000000000003,0.00023799999999999998,0.0,0.0,0.0,0.0,0.029127999999999998,0.00237,0.000471,0.000292,0.0,0.0,0.003201,0.000784,0.03715,0.00262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036704,0.002584,0.0,0.0,0.001469,0.000533,0.0,0.0,0.028687,0.00231,0.658504,0.8822949999999999,0.0,0.5801689999999999,0.999999,0.039803
156.8,0.0468,0.0029,1.9637,0.004392,0.0009220000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.268492,0.006234,0.001126,0.00046399999999999995,0.0,0.0,0.0,0.0,0.001691,0.000556,0.542941,0.0070209999999999995,0.0,0.0,0.0023239999999999997,0.000665,0.0009480000000000001,0.00041,0.040811,0.002759,0.0002,0.0002,0.0,0.0,0.0,0.0,0.029807999999999998,0.002393,0.0004,0.000283,0.0,0.0,0.0033810000000000003,0.000819,0.037612,0.002646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034885,0.002513,0.0,0.0,0.001515,0.000525,0.0,0.0,0.029472,0.0023350000000000003,0.6583669999999999,0.881131,0.0,0.582192,0.9999979999999999,0.040444999999999995
156.9,0.0482,0.003,1.9662,0.004007,0.000878,0.0,0.0,0.0,0.0,0.0,0.0,0.26853499999999997,0.006241,0.001216,0.00047400000000000003,0.0,0.0,0.0,0.0,0.001855,0.000592,0.5423439999999999,0.007031,0.0,0.0,0.002221,0.000651,0.0009,0.000407,0.039608,0.002709,0.00028,0.00021600000000000002,0.0,0.0,0.0,0.0,0.029951,0.002396,0.0004,0.000283,0.0,0.0,0.003089,0.000772,0.039258999999999995,0.002716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034326999999999996,0.002495,0.0,0.0,0.0018,0.0006,0.0,0.0,0.030208,0.002384,0.6561130000000001,0.8809859999999999,0.0,0.5821599999999999,1.0,0.04081200000000001
157.0,0.0478,0.003,1.9665,0.0037719999999999997,0.0008550000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.26622399999999996,0.006219,0.001444,0.000526,0.0,0.0,0.0,0.0,0.0016,0.0005650000000000001,0.5432060000000001,0.007023000000000001,0.0,0.0,0.002323,0.000674,0.0008,0.0004,0.040006,0.00274,0.000245,0.000192,0.0,0.0,0.0,0.0,0.029858999999999997,0.0024,0.00042,0.000283,0.0,0.0,0.002793,0.000732,0.040407,0.0027329999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03398,0.00249,0.0,0.0,0.001593,0.000559,0.0,0.0,0.031327999999999995,0.002424,0.6563390000000001,0.8803500000000002,0.0,0.5836870000000001,1.0,0.04027699999999999
157.1,0.0467,0.003,1.9741,0.004264,0.000904,0.0,0.0,0.0,0.0,0.0,0.0,0.265596,0.006214,0.00124,0.000491,0.0,0.0,0.0,0.0,0.0016309999999999999,0.000563,0.542255,0.0070290000000000005,0.0,0.0,0.002316,0.0006580000000000001,0.000941,0.00040300000000000004,0.041806,0.002799,0.00031800000000000003,0.00023199999999999997,0.0,0.0,0.0,0.0,0.029710000000000004,0.002391,0.000525,0.000309,0.0,0.0,0.00295,0.000755,0.040322000000000004,0.00274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032825,0.002455,0.0,0.0,0.001416,0.0005139999999999999,0.0,0.0,0.031883999999999996,0.002431,0.656223,0.8780650000000001,0.0,0.583919,0.999999,0.040106
157.2,0.0439,0.0028,1.9686,0.004383,0.0009220000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.264941,0.006209,0.0013369999999999999,0.0005059999999999999,0.0,0.0,0.0,0.0,0.0009609999999999999,0.00041500000000000006,0.543136,0.007031999999999999,0.0,0.0,0.001983,0.000614,0.001,0.00044699999999999997,0.041181,0.002771,0.000341,0.000245,0.0,0.0,0.0,0.0,0.029622000000000002,0.002392,0.000202,0.0002,0.0,0.0,0.003312,0.000799,0.041745,0.002788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032936,0.002455,0.0,0.0,0.0015279999999999998,0.000542,0.0,0.0,0.031392,0.002418,0.6557299999999999,0.8770269999999998,0.0,0.583965,1.0,0.039286
157.3,0.044,0.0029,1.9768,0.004246,0.000901,0.0,0.0,0.0,0.0,0.0,0.0,0.26518,0.006218,0.001607,0.000533,0.0,0.0,0.0,0.0,0.000705,0.00035499999999999996,0.540457,0.007031,0.0,0.0,0.001375,0.0004969999999999999,0.00108,0.000454,0.041583999999999996,0.002801,0.000342,0.000245,0.0,0.0,0.0,0.0,0.028810000000000002,0.002361,0.0002,0.0002,0.0,0.0,0.003629,0.000839,0.041576,0.002806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03501,0.002554,0.0,0.0,0.001557,0.000552,0.0,0.0,0.032642000000000004,0.0024579999999999997,0.653744,0.877318,0.0,0.5818989999999999,1.0,0.038225
157.4,0.0446,0.0029,1.9735,0.003564,0.0008320000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.267077,0.006226,0.002022,0.000618,0.0,0.0,0.0,0.0,0.000766,0.00037799999999999997,0.53951,0.007031,0.0,0.0,0.001395,0.0005070000000000001,0.001013,0.00044699999999999997,0.041986,0.002798,0.000218,0.00020099999999999998,0.0,0.0,0.0,0.0,0.0284,0.002339,0.0002,0.0002,0.0,0.0,0.00361,0.000839,0.040999,0.0027649999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034559,0.002513,0.0,0.0,0.001503,0.000536,0.0,0.0,0.033179,0.002491,0.651683,0.8787260000000001,0.0,0.580582,1.0000010000000001,0.038114
157.5,0.045,0.0029,1.9673,0.0033420000000000004,0.000802,0.0,0.0,0.0,0.0,0.0,0.0,0.26907800000000004,0.00625,0.002006,0.000612,0.0,0.0,0.0,0.0,0.0006,0.000346,0.539312,0.007037999999999999,0.0,0.0,0.0016079999999999998,0.0005610000000000001,0.000907,0.000408,0.042338,0.00282,0.000328,0.00023700000000000001,0.0,0.0,0.0,0.0,0.028444,0.002345,0.0002,0.0002,0.0,0.0,0.0033950000000000004,0.0008,0.040332,0.002751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033586000000000005,0.0025,0.0,0.0,0.001536,0.000541,0.0,0.0,0.032987,0.00249,0.6507660000000001,0.8795050000000002,0.0,0.5802200000000001,0.9999990000000001,0.038117
157.6,0.044,0.0029,1.9626,0.003159,0.0007830000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.270959,0.006251,0.001739,0.0005639999999999999,0.0,0.0,0.0,0.0,0.0007160000000000001,0.000363,0.538199,0.007035,0.0,0.0,0.0015019999999999999,0.000534,0.0008,0.0004,0.042217000000000005,0.002815,0.00061,0.000307,0.0,0.0,0.0,0.0,0.028745999999999997,0.002359,0.00037,0.000262,0.0,0.0,0.002775,0.000734,0.040389,0.002752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034165,0.002503,0.0,0.0,0.00106,0.000446,0.0,0.0,0.032595,0.002454,0.649764,0.8804850000000001,0.0,0.578295,1.000001,0.037517999999999996
157.7,0.0467,0.003,1.9583,0.003518,0.00082,0.0,0.0,0.0,0.0,0.0,0.0,0.271599,0.006257,0.0018,0.0006,0.0,0.0,0.0,0.0,0.00045700000000000005,0.000286,0.538285,0.007039,0.0,0.0,0.0012,0.00049,0.00081,0.0004,0.042289,0.002826,0.000772,0.00038700000000000003,0.0,0.0,0.0,0.0,0.028959,0.002365,0.00042800000000000005,0.00028399999999999996,0.0,0.0,0.0026,0.00072,0.039867,0.002729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034923,0.0025399999999999997,0.0,0.0,0.0008,0.0004,0.0,0.0,0.031693,0.002445,0.6504310000000001,0.8807290000000001,0.0,0.577506,1.0,0.03701599999999999
157.8,0.0489,0.003,1.9615,0.004194,0.0009029999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.271931,0.006257,0.001961,0.0006129999999999999,0.0,0.0,0.0,0.0,0.000615,0.000337,0.53801,0.007036,0.0,0.0,0.0008699999999999999,0.00040300000000000004,0.000941,0.00042300000000000004,0.043285000000000004,0.00285,0.0006,0.000346,0.0,0.0,0.0,0.0,0.028252,0.002333,0.0006,0.000346,0.0,0.0,0.002411,0.000692,0.040004000000000005,0.002729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034813,0.002549,0.0,0.0,0.0011300000000000001,0.000463,0.0,0.0,0.030382999999999997,0.0023710000000000003,0.651169,0.879183,0.0,0.576728,1.0,0.036439
157.9,0.0485,0.003,1.9571,0.0045509999999999995,0.000907,0.0,0.0,0.0,0.0,0.0,0.0,0.272564,0.0062759999999999995,0.002039,0.0006259999999999999,0.0,0.0,0.0,0.0,0.000437,0.000285,0.538137,0.007037000000000001,0.0,0.0,0.0008789999999999999,0.000392,0.000554,0.000305,0.044497,0.002886,0.0004940000000000001,0.00029,0.0,0.0,0.0,0.0,0.028177999999999998,0.002333,0.000634,0.000348,0.0,0.0,0.002434,0.0006929999999999999,0.039222,0.002715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033824,0.0025050000000000003,0.0,0.0,0.001219,0.000475,0.0,0.0,0.030338,0.002405,0.651722,0.8787119999999999,0.0,0.5768059999999999,1.000001,0.036314
158.0,0.0475,0.003,1.9516,0.004201,0.0008730000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.272124,0.006265,0.002153,0.00065,0.0,0.0,0.0,0.0,0.000333,0.00023999999999999998,0.539293,0.007036,0.0,0.0,0.0008,0.0004,0.000611,0.00034700000000000003,0.045896,0.002926,0.0002,0.0002,0.0,0.0,0.0,0.0,0.027792,0.002321,0.0008,0.0004,0.0,0.0,0.002409,0.000692,0.038961,0.002699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033782,0.002491,0.0,0.0,0.001462,0.000532,0.0,0.0,0.029183999999999998,0.002349,0.653559,0.877869,0.0,0.576551,1.0000010000000001,0.035949
158.1,0.0469,0.0029,1.9525,0.003475,0.0008039999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.272011,0.006267,0.0016920000000000001,0.000558,0.0,0.0,0.0,0.0,0.00047300000000000006,0.000239,0.538917,0.007035,0.0,0.0,0.000875,0.000393,0.000917,0.00041600000000000003,0.046321,0.002933,0.000367,0.000218,0.0,0.0,0.0,0.0,0.027899,0.002323,0.000602,0.000346,0.0,0.0,0.0022949999999999997,0.000661,0.038801999999999996,0.0026829999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035125,0.002543,0.0,0.0,0.0016760000000000002,0.0005690000000000001,0.0,0.0,0.028555,0.002314,0.6547609999999998,0.8780149999999999,0.0,0.575384,1.000002,0.035879
158.2,0.0462,0.0029,1.9437,0.003387,0.000793,0.0,0.0,0.0,0.0,0.0,0.0,0.274037,0.006274,0.001076,0.00045099999999999996,0.0,0.0,0.0,0.0,0.000332,0.00023799999999999998,0.539079,0.00703,0.0,0.0,0.000828,0.000401,0.001,0.00044699999999999997,0.046830000000000004,0.002939,0.0004,0.000283,0.0,0.0,0.0,0.0,0.028074,0.002329,0.0006,0.000346,0.0,0.0,0.0024100000000000002,0.000692,0.037757,0.002635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033520999999999995,0.002473,0.0,0.0,0.001924,0.000602,0.0,0.0,0.028745999999999997,0.0023120000000000003,0.653975,0.8780189999999999,0.0,0.575964,1.000001,0.035644
158.3,0.0463,0.0029,1.9404,0.0026,0.0006900000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.27367199999999997,0.006274,0.0008,0.0004,0.0,0.0,0.0,0.0,0.000349,0.000226,0.539316,0.00703,0.0,0.0,0.000857,0.000404,0.001184,0.000478,0.048652,0.003001,0.000443,0.000286,0.0,0.0,0.0,0.0,0.027744,0.002309,0.000502,0.000301,0.0,0.0,0.002519,0.0007,0.036472000000000004,0.002612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035038,0.002516,0.0,0.0,0.0020570000000000002,0.000604,0.0,0.0,0.027795999999999998,0.002277,0.656613,0.878271,0.0,0.574755,1.000001,0.035271
158.4,0.0458,0.0029,1.9374,0.003169,0.0007700000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.273067,0.006274,0.0009029999999999999,0.00040899999999999997,0.0,0.0,0.0,0.0,0.000579,0.000334,0.540829,0.00703,0.0,0.0,0.001001,0.000443,0.0008759999999999999,0.000407,0.04987,0.00305,0.000566,0.00032,0.0,0.0,0.0,0.0,0.027644,0.002316,0.000653,0.000344,0.0,0.0,0.00228,0.000664,0.036935,0.00263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033247000000000006,0.00246,0.0,0.0,0.001667,0.000562,0.0,0.0,0.026716000000000004,0.002241,0.658006,0.876908,0.0,0.5754769999999999,1.000002,0.035293
158.5,0.0429,0.0028,1.9342,0.0033179999999999998,0.000807,0.0,0.0,0.0,0.0,0.0,0.0,0.27384200000000003,0.0062770000000000005,0.00091,0.000408,0.0,0.0,0.0,0.0,0.000886,0.00040300000000000004,0.542031,0.007035,0.0,0.0,0.001235,0.00047699999999999994,0.000684,0.000356,0.049638999999999996,0.003026,0.0004,0.000283,0.0,0.0,0.0,0.0,0.027358999999999998,0.002304,0.000916,0.00041600000000000003,0.0,0.0,0.002979,0.000753,0.036594,0.002604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032392000000000004,0.002421,0.0,0.0,0.001464,0.000533,0.0,0.0,0.02535,0.002193,0.6583240000000001,0.8770460000000002,0.0,0.5753980000000001,0.9999990000000001,0.036149
