"","q","s","p"
"Paxillin_(Ab-118)",1.03942708333333,1.15485416666667,1.15752083333333
"Rb_(Ab-795)",0.82390625,0.845234375,0.8384375
"Rb_(Ab-807)",0.8599375,0.85415625,0.776322916666667
"Rb_(Ab-780)",0.88278125,0.807963541666667,0.827770833333333
"CDK2_(Ab-160)",0.876552083333333,0.875421875,0.909041666666667
"Caveolin-1_(Ab-14)",1.08966145833333,1.039515625,1.08801041666667
"PKC_theta_(Ab-676)",1.18774479166667,1.23847395833333,1.238375
"14-3-3_zeta_(Ab-58)",1.233421875,1.06708854166667,1.28629166666667
"ADD1_(Ab-726)",1.18158854166667,1.2466875,1.4986875
"AMPK1_(Ab-172)",1.16511458333333,1.52921875,1.369625
"Amyloid_beta_A4_(Ab-743/668)",0.673760416666667,0.798515625,0.766552083333333
"CREB_(Ab-142)",1.02586458333333,1.01778125,1.18534375
"DARPP-32_(Ab-75)",1.1824375,1.14879166666667,1.29570833333333
"EGFR_(Ab-678)",1.06368229166667,1.03519270833333,1.533125
"EGFR_(Ab-693)",1.07552083333333,1.043578125,1.8069375
"GABA-RB_(Ab-434)",0.954932291666667,1.0986875,1.70630208333333
"HSP90B_(Ab-254)",1.03299479166667,1.02502604166667,1.34155208333333
"IkB-epsilon_(Ab-22)",1.04357291666667,0.824489583333333,0.679010416666667
"Keratin_18_(Ab-33)",0.957192708333333,1.33069270833333,1.44123958333333
"Keratin_8_(Ab-73)",1.07494791666667,1.11973958333333,1.22286458333333
"MEF2A_(Ab-408)",1.18378125,1.00235416666667,0.894322916666667
"Myc_(Ab-62)",1.00085416666667,0.827083333333333,0.99259375
"Opioid_Receptor_(Ab-375)",0.987739583333333,0.9475625,1.13575
"PKC_zeta_(Ab-410)",1.13443229166667,1.25272395833333,1.25261458333333
"Shc_(Ab-349)",0.97734375,1.01730729166667,0.8094375
"LKB1_(Phospho-Ser428)",1.128890625,1.01435416666667,0.976229166666667
"LKB1_(Phospho-Thr189)",1.33991145833333,1.065359375,1.35088541666667
"MAPKAPK2_(Phospho-Thr222)",0.829505208333333,1.19364583333333,1.38183333333333
"MEK1_(Phospho-Ser298)",0.840453125,1.16551041666667,1.24054166666667
"MEK1_(Phospho-Thr286)",0.925958333333333,0.801239583333333,0.918541666666667
"MSK1_(Phospho-Ser360)",0.855395833333333,0.997494791666667,0.95634375
"MSK1_(Phospho-Thr581)",1.10382291666667,1.02932291666667,1.21046875
"mTOR_(Phospho-Ser2481)",1.0033125,1.47813020833333,1.24775
"p53_(Phospho-Thr81)",1.02259375,0.896088541666667,0.8069375
"p63_(Phospho-Ser455)",0.986604166666667,1.061109375,1.29625
"PAK2_(Phospho-Ser20)",0.932390625,0.933229166666667,1.52353125
"PEA-15_(Phospho-Ser104)",1.0803125,0.983635416666667,1.17755208333333
"PKC_alpha/beta_II_(Phospho-Thr638)",1.09977604166667,1.08015104166667,1.13964583333333
"PKC_delta_(Phospho-Thr505)",0.929645833333333,0.991526041666667,1.24186458333333
"PKC_delta_(Phospho-Tyr313)",0.960760416666667,1.05071354166667,1.17694791666667
"PKC_theta_(Phospho-Thr538)",1.25961979166667,1.54383333333333,1.56544791666667
"PKD1/PKC_mu_(Phospho-Ser910)",0.936317708333333,0.985796875,1.16202083333333
"PLC_beta3_(Phospho-Ser537)",0.970677083333333,0.983526041666667,1.16303125
"Ras-GRF1_(Phospho-Ser916)",0.9898125,1.02883854166667,1.0165625
"MDM4_(Phospho-Ser367)",1.06696875,0.985947916666667,0.777416666666667
"MEF2C_(Phospho-Ser396)",1.42533333333333,1.51165625,1.54202083333333
"MKP-1/2_(Phospho-Ser296/318)",0.916515625,1.072703125,1.35998958333333
"SREBP-1_(Phospho-Ser439)",0.969125,0.98890625,1.45657291666667
"PLCG1_(Phospho-Tyr771)",1.158765625,1.30494791666667,1.52892708333333
"LYN_(Phospho-Tyr507)",0.966984375,0.872182291666667,0.983239583333333
"p130Cas_(Phospho-Tyr410)",0.929901041666667,1.17363020833333,1.33295833333333
"PLCG1_(Phospho-Tyr783)",0.958088541666667,1.059671875,1.24097916666667
"PLCG2_(Phospho-Tyr753)",0.964984375,1.40850520833333,1.67052083333333
"ATF1_(Phospho-Ser63)",0.948177083333333,1.01227083333333,1.38860416666667
"CD19_(Phospho-Tyr531)",1.00127083333333,1.26965625,1.20420833333333
"Fyn_(Phospho-Tyr530)",1.01302083333333,1.26027604166667,1.52757291666667
"ATPase_(Phospho-Ser16)",1.05933333333333,1.17841666666667,1.44594791666667
"CBL_(Phospho-Tyr774)",1.20029166666667,1.46160416666667,1.66942708333333
"CBL_(Phospho-Tyr700)",1.182421875,1.34940625,0.872145833333333
"FGFR1_(Phospho-Tyr766)",0.863875,0.863265625,1.40609375
"FGFR1_(Phospho-Tyr654)",1.43852083333333,0.714838541666667,0.711979166666667
"Lamin_A/C_(Phospho-Ser392)",1.0373125,1.018234375,1.06441666666667
"MITF_(Phospho-Ser73)",0.702963541666667,0.629557291666667,0.586947916666667
"4E-BP1_(Ab-65)",1.78802083333333,1.07150520833333,0.856125
"4E-BP1_(Ab-70)",0.848895833333333,0.892630208333333,1.01055208333333
"Abl1_(Ab-204)",0.595973958333333,0.663557291666667,0.778229166666667
"ACC1_(Ab-79)",1.62444270833333,1.75296875,2.02222916666667
"AKT1_(Ab-450)",0.978291666666667,1.059078125,1.05517708333333
"AKT1_(Ab-124)",1.0205625,0.927661458333333,0.990989583333333
"AMPK_beta1_(Ab-182)",1.00296875,1.1004375,0.977822916666667
"Chk2_(Ab-387)",0.941119791666667,1.15496354166667,1.06171875
"Cyclin_D1_(Ab-286)",0.877145833333333,0.959390625,0.6820625
"Cyclin_D3_(Ab-283)",0.98059375,0.8753125,0.859958333333333
"Interferon-alpha/beta_receptor_alpha_chain_(Phospho-Tyr466)",0.990109375,1.02935416666667,1.28425
"DYN1_(Ab-774)",1.04802083333333,1.1270625,0.75771875
"E2F1_(Ab-433)",0.81165625,0.513755208333333,0.588
"FAK_(Ab-576)",0.86384375,0.930734375,1.117125
"HDAC5_(Ab-259)",1.040140625,1.138078125,1.13238541666667
"HSL_(Ab-552/563)",0.996307291666667,1.1759375,1.19070833333333
"IkB-beta_(Ab-19)",0.957911458333333,1.00684375,1.05171875
"IKK-alpha/beta_(Ab-180/181)",0.942354166666667,1.10195833333333,1.11917708333333
"IKK-alpha/beta_(Ab-176/177)",0.562484375,0.664260416666667,0.30621875
"FAS_(Ab-291)",0.893692708333333,0.893708333333333,0.923520833333333
"FosB_(Ab-27)",0.878020833333333,0.996723958333333,1.06540625
"GRK1_(Ab-21)",0.984078125,1.50097395833333,1.43891666666667
"HDAC3_(Ab-424)",0.862041666666667,0.957286458333333,0.945302083333333
"HDAC6_(Ab-22)",1.14753645833333,0.915213541666667,0.8080625
"HER2_(Ab-686)",0.936578125,0.791125,1.14457291666667
"HER3/ErbB3_(Ab-1222)",0.946375,0.678838541666667,1.05040625
"HER3/ErbB3_(Ab-1289)",0.896489583333333,0.982911458333333,1.215125
"HER4/ErbB4_(Ab-1284)",0.907625,0.58475,0.5720625
"Smad1_(Ab-187)",0.978088541666667,0.93778125,1.27592708333333
"Smad2_(Ab-255)",0.804526041666667,0.54396875,0.528791666666667
"Smad2_(Ab-250)",0.977244791666667,0.897302083333333,1.31441666666667
"Smad2_(Ab-245)",0.966609375,0.843005208333333,1.11957291666667
"Smad2_(Ab-220)",0.889140625,0.805875,0.76984375
"Smad2/3_(Ab-8)",1.02528125,1.05494270833333,1.06688541666667
"Smad3_(Ab-179)",1.16716145833333,0.552822916666667,0.588427083333333
"Smad3_(Ab-204)",0.609864583333333,0.581442708333333,0.656177083333333
"Smad3_(Ab-213)",1.00479166666667,0.977166666666667,1.24528125
"Calsenilin/KCNIP3_(Ab-63)",0.927682291666667,0.874588541666667,0.829791666666667
"Epo-R_(Ab-368)",1.20644270833333,1.18094791666667,1.3695625
"Interferon-alpha/beta_receptor_alpha_chain_(Ab-466)",0.905822916666667,0.878208333333333,0.797864583333333
"IL-2RA/CD25_(Ab-268)",1.10074479166667,1.284640625,1.515375
"WEE1_(Phospho-Ser53)",1.08613020833333,1.164125,1.68945833333333
"MKK4/SEK1_(Ab-257)",0.955588541666667,0.823239583333333,1.13963541666667
"ATP1A1/Na+K+_ATPase1_(Ab-23)",0.765286458333333,0.787708333333333,0.779447916666667
"CK1-A_(Ab-321)",1.07958854166667,1.051359375,1.52308333333333
"HSP90B_(Ab-226)",1.1981875,1.23109375,1.4321875
"Merlin_(Ab-10)",0.676546875,1.26764583333333,1.12884375
"MAP3K7/TAK1_(Ab-187)",1.096765625,1.77466145833333,1.34545833333333
"MAP3K7/TAK1_(Ab-439)",0.816901041666667,0.840036458333333,0.867802083333333
"MAP3K8/COT_(Ab-400)",1.06788020833333,1.08646354166667,1.12136458333333
"MYT1_(Ab-83)",0.906473958333333,0.773734375,0.821083333333333
"WEE1_(Ab-53)",0.952848958333333,0.789901041666667,0.912958333333333
"EPB41_(Ab-418/660)",1.188703125,1.100390625,1.2478125
"Mnk1_(Ab-385)",0.970875,0.944182291666667,0.9614375
"RAD51_(Ab-309)",0.844619791666667,0.863385416666667,0.937385416666667
"TIF-IA_(Ab-649)",0.931380208333333,0.889833333333333,0.87853125
"Lamin_A_(Ab-22)",1.157640625,1.053140625,1.07340625
"p53_(Phospho-Thr18)",1.00240625,1.16474479166667,1.12016666666667
"p53_(Phospho-Ser33)",0.985328125,1.14495833333333,1.50716666666667
"p53_(Phospho-Ser37)",1.00672395833333,1.099296875,1.40772916666667
"p53_(Phospho-Ser46)",1.00727083333333,1.32115625,0.9949375
"p53_(Phospho-Ser315)",0.767994791666667,0.888890625,0.7505
"Tau_(Phospho-Ser356)",0.952901041666667,1.13833333333333,1.23091666666667
"Tau_(Phospho-Ser396)",1.345546875,1.52215625,1.84676041666667
"Tau_(Phospho-Ser235)",1.14421354166667,0.806291666666667,0.789052083333333
"Tau_(Phospho-Thr181)",1.23057291666667,1.50753125,1.37201041666667
"Tau_(Phospho-Thr205)",1.25940625,1.15925520833333,1.10815625
"Tau_(Phospho-Ser214)",0.998411458333333,1.22913020833333,1.165875
"Tau_(Phospho-Thr231)",1.20607291666667,1.33527083333333,1.22016666666667
"Tau_(Phospho-Ser262)",1.01538020833333,1.188703125,1.29697916666667
"Tau_(Phospho-Ser404)",1.05599479166667,1.17547395833333,0.917802083333333
"FKHR_(Phospho-Ser256)",1.12760416666667,1.34034375,1.11001041666667
"Catenin_beta_(Phospho-Thr41/Ser45)",0.906276041666667,0.948515625,0.95959375
"BRCA1_(Phospho-Ser1524)",0.85440625,0.978703125,0.94284375
"CDC25C_(Phospho-Ser216)",1.200921875,1.10106770833333,1.0278125
"Androgen_Receptor_(Phospho-Ser213)",0.786213541666667,0.913015625,1.12351041666667
"MEK1_(Phospho-Thr291)",1.38447395833333,1.429296875,1.52059375
"NMDAR1_(Phospho-Ser897)",1.05980208333333,1.15617708333333,1.42076041666667
"PKC_delta_(Phospho-Ser645)",0.962208333333333,1.09613020833333,1.236875
"PKC_theta_(Phospho-Ser676)",1.15822916666667,1.332953125,1.28039583333333
"14-3-3_zeta_(Phospho-Ser58)",0.765901041666667,0.85703125,0.790510416666667
"AMPK1_(Phospho-Thr172)",0.827395833333333,0.952265625,0.9543125
"Amyloid_beta_A4_(Phospho-Thr743/668)",0.940614583333333,1.141390625,1.20426041666667
"CREB_(Phospho-Ser142)",1.01135416666667,1.18776041666667,1.14484375
"DARPP-32_(Phospho-Thr75)",1.18420833333333,0.9454375,0.9123125
"EGFR_(Phospho-Thr678)",1.07215104166667,0.980973958333333,0.86903125
"Ephrin_B2_(Phospho-Tyr330)",1.31754166666667,1.06847916666667,1.02336458333333
"GABA-RB_(Phospho-Ser434)",1.58125520833333,1.0778125,0.88675
"HSP90B_(Phospho-Ser254)",1.18607291666667,1.17043229166667,1.1723125
"IkB-beta_(Phospho-Ser23)",0.999072916666667,1.17089583333333,1.1349375
"IkB-epsilon_(Phospho-Ser22)",0.967677083333333,1.01800520833333,0.759666666666667
"Keratin_18_(Phospho-Ser33)",1.13198958333333,1.00953125,1.19684375
"Keratin_8_(Phospho-Ser73)",1.00985416666667,1.100375,1.26072916666667
"MEF2A_(Phospho-Ser408)",1.05991666666667,1.0389375,1.01485416666667
"Myc_(Phospho-Ser62)",0.81053125,0.929302083333333,0.907770833333334
"Chk1_(Ab-280)",1.13773958333333,1.273578125,1.4011875
"Chk1_(Ab-317)",0.99509375,0.841609375,0.949197916666667
"Src_(Ab-418)",1.08751041666667,0.816104166666667,0.504104166666667
"MKK3/MAP2K3_(Ab-189)",1.04192708333333,1.12478125,1.12164583333333
"Chk2_(Ab-516)",1.12272916666667,1.090140625,1.00785416666667
"TYK2_(Ab-1054)",0.574369791666667,0.558661458333333,0.5821875
"JAK1_(Ab-1022)",0.988057291666667,1.01550520833333,0.986416666666667
"JAK2_(Ab-221)",0.989109375,1.05902604166667,1.19961458333333
"JAK2_(Ab-1007)",0.982979166666667,1.01628645833333,0.955614583333333
"IkB-alpha_(Ab-32/36)",1.024453125,0.980140625,1.06029166666667
"ASK1_(Ab-83)",1.121796875,0.979838541666667,1.0998125
"LIMK1_(Ab-508)",1.564515625,1.04180208333333,1.14311458333333
"MKK4/SEK1_(Ab-261)",1.06896875,0.832833333333333,0.687145833333333
"ASK1_(Ab-966)",0.914833333333333,0.963911458333333,0.789020833333333
"Histone_H3.1_(Ab-10)",1.09679166666667,1.13911979166667,1.05014583333333
"FKHR_(Ab-256)",0.930463541666667,0.919755208333333,1.03671875
"BRCA1_(Ab-1524)",0.887161458333333,0.901182291666667,0.809916666666667
"HDAC4_(Ab-632)",0.902463541666667,0.947635416666667,1.20597916666667
"HDAC5_(Ab-498)",0.877588541666667,0.925453125,0.896885416666667
"SHP-2_(Ab-542)",1.10208333333333,1.02014583333333,1.05740625
"SHP-2_(Ab-580)",1.09113541666667,1.1264375,1.18802083333333
"Synaptotagmin_(Ab-309)",1.13536458333333,1.12519270833333,1.48269791666667
"Synaptotagmin_(Ab-202)",1.02696875,1.15416666666667,1.30801041666667
"Trk_B_(Ab-515)",0.955869791666667,0.789588541666667,0.782364583333333
"Tyrosine_Hydroxylase_(Ab-19)",0.887989583333333,1.00552604166667,0.923447916666667
"Tyrosine_Hydroxylase_(Ab-31)",1.09759895833333,1.12547395833333,1.08841666666667
"Tyrosine_Hydroxylase_(Ab-40)",1.087765625,0.890057291666667,1.03030208333333
"LIMK1/2_(Ab-508/505)",0.338046875,0.857182291666667,0.4670625
"BTK_(Ab-223)",1.20102604166667,1.19614583333333,1.06486458333333
"MAP3K8/COT_(Ab-290)",1.12358333333333,1.09311979166667,1.07847916666667
"CrkII_(Ab-221)",1.17170833333333,0.9105625,0.845854166666667
"eEF2K_(Ab-366)",0.967380208333333,0.885869791666667,0.917739583333333
"Filamin_A_(Ab-2152)",1.34115104166667,1.04249479166667,1.02052083333333
"MKK6/MAP2K6_(Phospho-Ser207)",0.899302083333333,1.26384375,1.36467708333333
"HDAC2_(Phospho-Ser394)",0.693713541666667,0.7745,0.906520833333333
"FAK_(Phospho-Tyr397)",1.01207291666667,1.07936458333333,1.18485416666667
"EGFR_(Phospho-Thr693)",0.892359375,0.884765625,0.992697916666667
"GSK3_alpha/beta_(Phospho-Tyr216/279)",0.959505208333333,0.806760416666667,1.038875
"14-3-3_theta/tau_(Phospho-Ser232)",1.03601041666667,0.710536458333333,0.6099375
"14-3-3_zeta/delta_(Phospho-Thr232)",0.731020833333333,0.707609375,0.796447916666667
"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase_2_(PFKFB2)(Phospho-Ser483)",0.980494791666667,0.919010416666667,1.41682291666667
"Actin_Pan_(a/b/g)(Phospho-Tyr55/53)",0.901739583333333,0.856588541666667,0.909427083333333
"A-RAF_(Phospho-Tyr301/302)",1.15035416666667,0.983802083333333,1.11853125
"ATRIP_(Phospho-Ser68/72)",1.15157291666667,1.053578125,1.43758333333333
"BCL-2_(Phospho-Thr69)",1.033703125,1.03704166666667,1.07809375
"BCL-XL_(Phospho-Thr47)",0.924333333333334,0.9871875,1.6315625
"B-RAF_(Phospho-Thr598)",0.952104166666667,1.01869270833333,1.23119791666667
"B-RAF_(Phospho-Ser601)",0.945010416666667,0.932901041666667,1.091875
"Chk2_(Phospho-Thr383)",1.03063541666667,1.35127604166667,1.47315625
"Gab1_(Phospho-Tyr659)",0.966979166666667,1.0431875,1.09594791666667
"HDAC1_(Phospho-Ser421)",0.752661458333333,0.787463541666667,0.5499375
"p38_MAPK_(Phospho-Tyr322)",0.916927083333333,1.18072395833333,1.15345833333333
"PKC_alpha_(Phospho-Tyr657)",1.07763020833333,1.016421875,1.02253125
"PKC_delta_(Phospho-Tyr52)",0.819427083333333,0.732104166666667,0.861364583333333
"PKC_epsilon_(Phospho-Ser729)",1.01813020833333,0.934265625,1.03719791666667
"PKC_pan_activation_site_(Phospho)",1.00158854166667,0.973713541666667,1.22141666666667
"PKC_zeta_(Phospho-Thr560)",0.914083333333333,0.946911458333333,0.965489583333333
"MYPT1_(Phospho-Thr696)",1.124171875,1.20333333333333,1.45479166666667
"MYPT1_(Phospho-Thr853)",0.896796875,0.812984375,1.18125
"PLCG1_(Phospho-Tyr1253)",0.631505208333333,0.633838541666667,0.950083333333333
"PLCG2_(Phospho-Tyr1217)",0.459223958333333,0.447770833333333,0.52309375
"PPAR-BP_(Phospho-Thr1457)",0.983270833333333,0.983010416666667,1.1115
"PPAR-gamma_(Phospho-Ser112)",0.990432291666667,1.06282291666667,1.40008333333333
"TIE2_(Phospho-Tyr1108)",0.727234375,0.734145833333333,0.61021875
"WAVE1_(Phospho-Tyr125)",1.101359375,1.1130625,1.25741666666667
"XIAP_(Phospho-Ser87)",1.0280625,1.14255208333333,1.3235625
"ATP-Citrate_Lyase_(Phospho-Ser454)",0.99971875,1.03782291666667,1.07429166666667
"Mst1/Mst2_(Phospho-Thr183)",1.29079166666667,1.01858333333333,0.984854166666667
"Myosin_regulatory_light_chain_2_(Phospho-Ser18)",1.11152604166667,1.29820833333333,0.744395833333333
"p130Cas_(Phospho-Tyr165)",0.959432291666667,0.93621875,1.01154166666667
"PP1_alpha_(Phospho-Thr320)",0.94909375,0.958760416666667,1.1790625
"CK2-b_(Phospho-Ser209)",0.89065625,0.810567708333333,0.949572916666667
"EPHA2/3/4_(Phospho-Tyr588/596)",0.94146875,0.950234375,1.06940625
"EPHB1/2_(Phospho-Tyr594/604)",0.968776041666667,1.00856770833333,1.17330208333333
"Ephrin_B1_(Phospho-Tyr317)",0.958666666666666,1.06439583333333,1.1940625
"Epo-R_(Phospho-Tyr368)",1.02559375,1.182125,1.075125
"IKK-beta_(Ab-188)",0.971302083333333,1.00796354166667,0.878166666666667
"IKK-gamma_(Ab-31)",0.614510416666667,0.413088541666667,0.3623125
"AKT1S1_(Ab-246)",0.964916666666667,0.888744791666667,0.75259375
"Arrestin-1_(Ab-412)",0.950104166666667,1.14116145833333,1.11714583333333
"BID_(Ab-78)",0.9475,0.994760416666667,0.95171875
"CD3Z_(Ab-142)",0.880177083333333,1.08183854166667,1.03875
"CDK1/CDC2_(Ab-14)",0.977489583333333,1.03836979166667,1.33825
"CREB_(Ab-121)",0.975057291666667,1.05717708333333,1.2455625
"EGFR_(Ab-1016)",0.935244791666667,1.11820833333333,1.09926041666667
"FAK_(Ab-407)",0.988260416666667,1.048875,1.2823125
"FOXO1/3/4-pan_(Ab-24/32)",0.93025,0.99509375,0.997114583333333
"FKHR/FOXO1A_(Ab-329)",0.984390625,1.06386979166667,1.30529166666667
"GRK2_(Ab-29)",0.981713541666667,0.92965625,0.80746875
"IKK-beta_(Ab-199)",0.892182291666667,0.791505208333333,0.638114583333333
"IRS-1_(Ab-323)",0.878166666666667,1.11516666666667,0.891864583333333
"JNK1/2/3_(Ab-183/185)",1.04509375,1.133796875,1.81790625
"LAT_(Ab-191)",0.94696875,0.692026041666666,0.92640625
"LCK_(Ab-504)",0.97221875,0.801015625,1.47923958333333
"LCK_(Ab-192)",0.895791666666667,0.917578125,0.895541666666667
"Caspase_1_(Ab-376)",1.305859375,1.22760416666667,1.34096875
"Caspase_2_(Ab-157)",1.043265625,1.00916666666667,1.37547916666667
"GRB10/Growth_factor_receptor-bound_protein_10_(Ab-67)",0.859052083333333,0.675151041666667,1.05290625
"GTPase_activating_protein_(Ab-387)",0.910671875,0.837338541666667,1.22157291666667
"HSP90_co-chaperone_Cdc37_(Ab-13)",0.963,0.783145833333333,1.08809375
"IGF2R_(Ab-2409)",1.56321875,0.584875,0.951239583333333
"IGFBP-3_(Ab-183)",0.981645833333333,0.971494791666667,1.16423958333333
"MKP-1_(Ab-359)",1.0383125,0.922010416666667,0.988645833333333
"PAK1/2_(Ab-199)",0.999354166666667,1.09322916666667,1.1064375
"MAP3K7/TAK1_(Ab-184)",0.957869791666667,1.082640625,1.16786458333333
"TGFBR1_(Ab-165)",1.055703125,0.893390625,1.06715625
"TGFBR2_(Ab-250)",0.710755208333333,0.977447916666667,0.781427083333333
"eNOS_(Ab-615)",0.883578125,0.813677083333333,0.992510416666667
"eNOS_(Ab-1179)",0.972875,1.12622395833333,0.966125
"IKK-gamma_(Ab-85)",1.15483333333333,0.862890625,0.851739583333333
"mTOR_(Ab-2446)",1.002203125,0.988932291666667,1.53929166666667
"PI3-kinase_p85-subunit_alpha/gamma_(Ab-467/199)",1.03079166666667,1.09144270833333,1.87166666666667
"Rho/Rac_guanine_nucleotide_exchange_factor_2_(Ab-885)",1.037828125,1.065421875,1.75548958333333
"VAV2_(Ab-142)",0.812505208333333,0.872651041666667,0.690385416666667
"AurA_(Ab-288)",1.11349479166667,1.107640625,1.35379166666667
"AurB_(Ab-232)",1.05505729166667,1.10882291666667,1.45273958333333
"AurA_(Ab-342)",0.94440625,0.92703125,1.23244791666667
"AurB_(Ab-12)",1.01075520833333,1.05590625,1.37169791666667
"AurB/C_(Ab-202/175)",1.00709375,0.954885416666667,1.11395833333333
"Integrin_beta-1_(Ab-788)",1.05301041666667,0.816338541666667,0.941583333333333
"Integrin_beta-1_(Ab-789)",0.968817708333333,0.942609375,0.910520833333333
"PDGFR_beta_(Ab-1009)",1.09090104166667,0.979614583333333,1.21086458333333
"Interferon-gamma_receptor_alpha_chain_precursor_(Ab-457)",0.967208333333333,1.105140625,1.24528125
"PDGFR_beta_(Ab-740)",0.966072916666667,1.25352604166667,1.11845833333333
"PDGFR_beta_(Ab-1021)",0.981109375,1.067390625,1.19613541666667
"PDGFR_alpha_(Ab-849)",1.14761979166667,1.37438541666667,1.22811458333333
"14-3-3_beta/zeta_(Phospho-Ser184/186)",0.954755208333333,0.972536458333333,1.04234375
"Survivin_(Ab-117)",1.005875,1.069421875,1.36694791666667
"TOP2A/DNA_topoisomerase_II_(Ab-1106)",0.809567708333333,0.833697916666667,1.0638125
"IL3RB_(Ab-593)",1.12518229166667,1.038765625,1.13173958333333
"FLT3_(Ab-599)",0.854880208333333,0.653067708333333,0.796260416666667
"IR_(Ab-1361)",0.816265625,0.489614583333333,0.638625
"KIT_(Ab-936)",0.762994791666667,0.826583333333333,0.789208333333333
"Androgen_Receptor_(Phospho-Ser650)",1.36159895833333,1.50791145833333,1.67315625
"Chk1_(Phospho-Ser345)",1.020828125,0.979020833333333,1.11888541666667
"FAK_(Phospho-Tyr925)",0.860005208333333,0.982130208333333,1.14672916666667
"AKT2_(Phospho-Ser474)",1.03803645833333,1.08692708333333,1.03677083333333
"c-Abl_(Phospho-Tyr412)",1.070234375,1.04668229166667,1.00754166666667
"LIMK1_(Phospho-Thr508)",1.104546875,1.29329166666667,1.39380208333333
"IKK-alpha_(Phospho-Thr23)",1.04228125,1.19436979166667,1.23041666666667
"Rb_(Phospho-Ser795)",0.934510416666667,1.09703645833333,1.09928125
"Rb_(Phospho-Ser807)",1.056484375,1.32927083333333,1.35482291666667
"Rb_(Phospho-Ser780)",1.06483333333333,1.16816666666667,1.34063541666667
"CDK2_(Phospho-Thr160)",0.905677083333333,1.09682291666667,1.17163541666667
"FKHR_(Phospho-Ser319)",1.113171875,1.247359375,1.44297916666667
"AFX/FOXO4_(Phospho-Ser197)",1.05534895833333,1.19300520833333,1.26335416666667
"CDC25A_(Phospho-Ser75)",1.121,1.31072916666667,1.2784375
"Cofilin_(Phospho-Ser3)",1.24175520833333,1.44514583333333,1.49614583333333
"Chk1_(Phospho-Ser280)",1.18504166666667,1.17490625,1.22860416666667
"Chk1_(Phospho-Ser317)",1.22535416666667,1.33274479166667,1.39580208333333
"VAV1_(Phospho-Tyr174)",1.08372395833333,1.2420625,1.12202083333333
"IRS-1_(Phospho-Ser312)",0.840338541666667,0.952942708333333,0.942635416666667
"Opioid_Receptor_(Phospho-Ser375)",1.27086979166667,1.09742708333333,0.9386875
"PKC_zeta_(Phospho-Thr410)",1.0145625,1.23075,1.4395625
"Shc_(Phospho-Tyr349)",0.883078125,0.959072916666667,1.27769791666667
"Shc_(Phospho-Tyr427)",1.14293229166667,1.20295833333333,1.69130208333333
"SHP-1_(Phospho-Tyr536)",1.39486458333333,1.361640625,1.566125
"SHP-2_(Phospho-Tyr542)",1.13936979166667,1.05066666666667,0.98353125
"SHP-2_(Phospho-Tyr580)",1.542375,1.55149479166667,1.78877083333333
"Smad3_(Phospho-Ser425)",1.073296875,1.0085,1.13292708333333
"Synaptotagmin_(Phospho-Ser309)",1.110796875,1.174953125,1.48325
"Synaptotagmin_(Phospho-Thr202)",1.06139583333333,1.065296875,1.41985416666667
"Trk_A_(Phospho-Tyr791)",1.07616145833333,1.34845833333333,1.59267708333333
"Trk_B_(Phospho-Tyr515)",1.031171875,0.981666666666667,0.909739583333333
"Tyrosine_Hydroxylase_(Phospho-Ser19)",1.00963541666667,1.190484375,1.31310416666667
"Tyrosine_Hydroxylase_(Phospho-Ser31)",1.09794791666667,1.28222395833333,1.52885416666667
"Tyrosine_Hydroxylase_(Phospho-Ser40)",1.00047395833333,1.10747916666667,1.22086458333333
"BTK_(Phospho-Tyr223)",0.87584375,0.801942708333333,0.903583333333333
"MAP3K8/COT_(Phospho-Thr290)",1.20327604166667,1.18489583333333,1.33541666666667
"CrkII_(Phospho-Tyr221)",0.770182291666667,0.936484375,0.989802083333334
"CrkL_(Phospho-Tyr207)",0.886088541666667,1.03206770833333,0.951958333333333
"HDAC8_(Ab-39)",0.931588541666667,1.04090625,1.01926041666667
"HSP27_(Ab-15)",0.950541666666667,0.937239583333333,1.245375
"CDC25C_(Ab-216)",1.058625,0.868036458333333,0.72771875
"Chk1_(Ab-345)",1.05297916666667,1.01058854166667,1.057375
"ATM_(Ab-1981)",1.10097395833333,0.854020833333333,1.08419791666667
"FAK_(Ab-925)",1.06229166666667,1.00408854166667,1.11295833333333
"p21Cip1_(Ab-145)",1.04005729166667,0.99053125,1.22703125
"p27Kip1_(Ab-10)",1.04853125,0.991505208333333,1.09871875
"p27Kip1_(Ab-187)",1.059078125,1.11945833333333,1.3564375
"AKT2_(Ab-474)",1.02470833333333,1.01761979166667,1.40033333333333
"c-Abl_(Ab-412)",1.038609375,0.926307291666667,1.04879166666667
"IKK-alpha_(Ab-23)",0.990515625,1.03968229166667,1.03313541666667
"HDAC2_(Ab-394)",0.903421875,1.08886458333333,1.02692708333333
"FKHR_(Ab-319)",1.08463020833333,1.11852604166667,1.22269791666667
"AFX/FOXO4_(Ab-197)",1.13115625,1.25926041666667,1.282
"CDC25A_(Ab-75)",1.06758333333333,1.18955208333333,1.22991666666667
"Cofilin_(Ab-3)",1.62117708333333,0.810234375,0.988354166666667
"VAV1_(Ab-174)",1.26107291666667,1.119796875,1.03567708333333
"IRS-1_(Ab-312)",1.10742708333333,1.030703125,0.994833333333333
